Utility Characteristics,,,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
,,,,,,,,,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers
2023,60218,MPower Energy NJ LLC,B,Energy,O,MD,Retail Power Marketer,PJM,5659.3,29701,5288,31.8,162,6,0,0,0,0,0,0,5691.1,29863,5294
2023,60218,MPower Energy NJ LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,3892.2,19178,4077,762.9,3706,159,0,0,0,0,0,0,4655.1,22884,4236
2023,60218,MPower Energy NJ LLC,B,Energy,O,OH,Retail Power Marketer,PJM,2823.6,15789,2412,9.8,88,8,0,0,0,0,0,0,2833.4,15877,2420
2023,60218,MPower Energy NJ LLC,B,Energy,O,PA,Retail Power Marketer,PJM,8135.8,46342,7180,379.6,2044,121,0,0,0,0,0,0,8515.4,48386,7301
2023,60402,Peninsula Clean Energy Authority,B,Energy,O,CA,Community Choice Aggregator,CISO,194653.2,1416284,281633,232623.9,1722356,28562,30895.5,252840,307,0,0,0,458172.6,3391480,310502
2023,60482,CKenergy Electric Cooperative,A,Bundled,O,OK,Cooperative,SWPP,34643.2,263595,22310,33887.5,300056,4784,13473.6,197244,28,.,.,.,82004.3,760895,27122
2023,60579,"SFE Energy Ohio, Inc.",B,Energy,O,OH,Retail Power Marketer,PJM,2573.5,33083,4347,3313.2,42678,1161,0,0,0,0,0,0,5886.7,75761,5508
2023,60583,Atlantic Energy LLC,B,Energy,O,DC,Retail Power Marketer,PJM,1517,6947,900,374.2,1756,36,0,0,0,0,0,0,1891.2,8703,936
2023,60583,Atlantic Energy LLC,B,Energy,O,DE,Retail Power Marketer,PJM,293.3,1567,223,29.3,158,7,0,0,0,0,0,0,322.6,1725,230
2023,60583,Atlantic Energy LLC,B,Energy,O,IL,Retail Power Marketer,PJM,938.8,8883,1328,17.4,209,5,0,0,0,0,0,0,956.2,9092,1333
2023,60583,Atlantic Energy LLC,B,Energy,O,MA,Retail Power Marketer,ISNE,10469.9,33333,6046,5359.1,15828,346,0,0,0,0,0,0,15829,49161,6392
2023,60583,Atlantic Energy LLC,B,Energy,O,MD,Retail Power Marketer,PJM,1764.4,9164,1370,1989.6,10050,353,0,0,0,0,0,0,3754,19214,1723
2023,60583,Atlantic Energy LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,2300.5,10055,1836,1265.2,6388,209,0,0,0,0,0,0,3565.7,16443,2045
2023,60583,Atlantic Energy LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,5100.1,26704,5183,1856.3,9896,721,0,0,0,0,0,0,6956.4,36600,5904
2023,60583,Atlantic Energy LLC,B,Energy,O,OH,Retail Power Marketer,PJM,626.3,4721,662,182.2,1291,32,0,0,0,0,0,0,808.5,6012,694
2023,60583,Atlantic Energy LLC,B,Energy,O,PA,Retail Power Marketer,PJM,1502.1,8373,1360,1230.6,6925,252,0,0,0,0,0,0,2732.7,15298,1612
2023,60631,Upper Michigan Energy Resources Corp.,A,Bundled,O,MI,Investor Owned,MISO,31856.3,223690,33235,18206.6,138195,3972,88406.3,1464376,37,0,0,0,138469.2,1826261,37244
2023,60631,Upper Michigan Energy Resources Corp.,C,Delivery,O,MI,Investor Owned,MISO,0,0,0,1432,44166,59,1036.3,222822,18,0,0,0,2468.3,266988,77
2023,60696,"Vista Energy Marketing, L.P.",B,Energy,O,IL,Retail Power Marketer,PJM,5215.3,31968,5958,263.8,2984,30,0,0,0,0,0,0,5479.1,34952,5988
2023,60696,"Vista Energy Marketing, L.P.",B,Energy,O,IL,Retail Power Marketer,MISO,4847,35412,4441,0,0,0,0,0,0,0,0,0,4847,35412,4441
2023,60696,"Vista Energy Marketing, L.P.",B,Energy,O,NJ,Retail Power Marketer,PJM,155.5,720,145,0,0,0,0,0,0,0,0,0,155.5,720,145
2023,60696,"Vista Energy Marketing, L.P.",B,Energy,O,OH,Retail Power Marketer,PJM,2112,13867,2298,0,0,0,0,0,0,0,0,0,2112,13867,2298
2023,60696,"Vista Energy Marketing, L.P.",B,Energy,O,PA,Retail Power Marketer,PJM,3403.4,20659,3259,121.5,1302,39,0,0,0,0,0,0,3524.9,21961,3298
2023,60758,Apple Valley Choice Energy,B,Energy,O,CA,Community Choice Aggregator,CISO,22092,142221,23105,7595,59302,2306,1709,15671,75,0,0,0,31396,217194,25486
2023,60759,Silicon Valley Clean Energy Authority,B,Energy,O,CA,Community Choice Aggregator,CISO,186059.3,1320765,247543,248072,1794698,25999,84991.8,714698,883,0,0,0,519123.1,3830161,274425
2023,60839,Southern Pioneer Electric Company,A,Bundled,O,KS,Cooperative,SWPP,18131,113829,12563,21119,147195,4421,27665,495720,67,0,0,0,66915,756744,17051
2023,60868,Redwood Coast Energy Authority,B,Energy,O,CA,Community Choice Aggregator,CISO,37566,263935,51825,27522,203409,8633,12205,96566,1800,0,0,0,77293,563910,62258
2023,60914,Current Power & Gas Inc.,B,Energy,O,OH,Retail Power Marketer,PJM,159.3,2334,214,6021.1,101726,1296,0,0,0,0,0,0,6180.4,104060,1510
2023,60977,StateWise Energy Ohio LLC,B,Energy,O,OH,Retail Power Marketer,PJM,2889.6,36058,4165,8.5,109,8,0,0,0,0,0,0,2898.1,36167,4173
2023,60981,"TerraForm US Energy Services, LLC",A,Bundled,O,AZ,Behind the Meter,AZPS,0,0,0,1722.7,16036,29,0,0,0,0,0,0,1722.7,16036,29
2023,60981,"TerraForm US Energy Services, LLC",A,Bundled,O,CA,Behind the Meter,CISO,0,0,0,5503.6,33307,81,0,0,0,0,0,0,5503.6,33307,81
2023,60981,"TerraForm US Energy Services, LLC",A,Bundled,O,CO,Behind the Meter,PSCO,0,0,0,98.4,1791,13,0,0,0,0,0,0,98.4,1791,13
2023,60981,"TerraForm US Energy Services, LLC",A,Bundled,O,CT,Behind the Meter,ISNE,0,0,0,209.7,1377,7,0,0,0,0,0,0,209.7,1377,7
2023,60981,"TerraForm US Energy Services, LLC",A,Bundled,O,FL,Behind the Meter,FPC,0,0,0,167.4,637,3,0,0,0,0,0,0,167.4,637,3
2023,60981,"TerraForm US Energy Services, LLC",A,Bundled,O,GA,Behind the Meter,SEPA,0,0,0,552,4032,5,0,0,0,0,0,0,552,4032,5
2023,60981,"TerraForm US Energy Services, LLC",A,Bundled,O,HI,Behind the Meter,HECO,0,0,0,461.3,1745,6,0,0,0,0,0,0,461.3,1745,6
2023,60981,"TerraForm US Energy Services, LLC",A,Bundled,O,MA,Behind the Meter,ISNE,0,0,0,1758.6,16153,24,0,0,0,0,0,0,1758.6,16153,24
2023,60981,"TerraForm US Energy Services, LLC",A,Bundled,O,MD,Behind the Meter,PJM,0,0,0,198.3,1951,7,0,0,0,0,0,0,198.3,1951,7
2023,60981,"TerraForm US Energy Services, LLC",A,Bundled,O,NH,Behind the Meter,ISNE,0,0,0,82.6,959,1,0,0,0,0,0,0,82.6,959,1
2023,60981,"TerraForm US Energy Services, LLC",A,Bundled,O,NJ,Behind the Meter,PJM,0,0,0,4311.7,36548,148,0,0,0,0,0,0,4311.7,36548,148
2023,60981,"TerraForm US Energy Services, LLC",A,Bundled,O,NY,Behind the Meter,NYIS,0,0,0,132.2,1025,6,0,0,0,0,0,0,132.2,1025,6
2023,60981,"TerraForm US Energy Services, LLC",A,Bundled,O,OR,Behind the Meter,PACW,0,0,0,88.9,1099,3,0,0,0,0,0,0,88.9,1099,3
2023,60981,"TerraForm US Energy Services, LLC",A,Bundled,O,PA,Behind the Meter,PJM,0,0,0,272,3653,19,0,0,0,0,0,0,272,3653,19
2023,60981,"TerraForm US Energy Services, LLC",A,Bundled,O,TX,Behind the Meter,ERCO,0,0,0,78.7,1151,2,0,0,0,0,0,0,78.7,1151,2
2023,60981,"TerraForm US Energy Services, LLC",A,Bundled,O,VT,Behind the Meter,ISNE,0,0,0,590.7,2127,2,0,0,0,0,0,0,590.7,2127,2
2023,61059,"Renaissance Power & Gas, Inc.",B,Energy,O,DC,Retail Power Marketer,PJM,180.3,1115,194,0,0,0,0,0,0,0,0,0,180.3,1115,194
2023,61059,"Renaissance Power & Gas, Inc.",B,Energy,O,MA,Retail Power Marketer,ISNE,3618.6,20565,2968,396.4,2547,156,0,0,0,0,0,0,4015,23112,3124
2023,61059,"Renaissance Power & Gas, Inc.",B,Energy,O,NY,Retail Power Marketer,NYIS,2151.1,11799,2823,1536.2,8125,447,0,0,0,0,0,0,3687.3,19924,3270
2023,61059,"Renaissance Power & Gas, Inc.",B,Energy,O,OH,Retail Power Marketer,PJM,208.5,1435,257,9.3,66,6,0,0,0,0,0,0,217.8,1501,263
2023,61083,Pico Rivera Innovative Municipal Energy,B,Energy,O,CA,Community Choice Aggregator,CISO,12451,83864,14228,10439,83099,1684,3462,31364,31,0,0,0,26352,198327,15943
2023,61092,"Stream Energy Illinois, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,3115,25872,3809,624,6181,210,0,0,0,0,0,0,3739,32053,4019
2023,61098,Longroad Energy,A,Bundled,O,AZ,Behind the Meter,TEPC,0,0,0,216.9,2526,15,0,0,0,0,0,0,216.9,2526,15
2023,61098,Longroad Energy,A,Bundled,O,CA,Behind the Meter,CISO,0,0,0,538.3,3144,74,0,0,0,0,0,0,538.3,3144,74
2023,61098,Longroad Energy,A,Bundled,O,CA,Behind the Meter,LDWP,0,0,0,9.9,36,1,0,0,0,0,0,0,9.9,36,1
2023,61098,Longroad Energy,A,Bundled,O,CO,Behind the Meter,PSCO,0,0,0,16.2,163,7,0,0,0,0,0,0,16.2,163,7
2023,61098,Longroad Energy,A,Bundled,O,CT,Behind the Meter,ISNE,0,0,0,14.2,113,4,0,0,0,0,0,0,14.2,113,4
2023,61098,Longroad Energy,A,Bundled,O,HI,Behind the Meter,HECO,0,0,0,154.4,677,6,0,0,0,0,0,0,154.4,677,6
2023,61098,Longroad Energy,A,Bundled,O,MA,Behind the Meter,ISNE,0,0,0,278.9,1563,8,0,0,0,0,0,0,278.9,1563,8
2023,61098,Longroad Energy,A,Bundled,O,MD,Behind the Meter,PJM,0,0,0,104.5,874,18,0,0,0,0,0,0,104.5,874,18
2023,61098,Longroad Energy,A,Bundled,O,NJ,Behind the Meter,PJM,0,0,0,140.6,1073,36,0,0,0,0,0,0,140.6,1073,36
2023,61098,Longroad Energy,A,Bundled,O,OH,Behind the Meter,PJM,0,0,0,26.4,221,1,0,0,0,0,0,0,26.4,221,1
2023,61098,Longroad Energy,A,Bundled,O,WI,Behind the Meter,MISO,0,0,0,15.7,180,3,0,0,0,0,0,0,15.7,180,3
2023,61131,Freepoint Energy Solutions LLC,B,Energy,O,DC,Retail Power Marketer,PJM,0,0,0,13088,125981,105,0,0,0,0,0,0,13088,125981,105
2023,61131,Freepoint Energy Solutions LLC,B,Energy,O,DE,Retail Power Marketer,PJM,0,0,0,7650,88198,244,0,0,0,0,0,0,7650,88198,244
2023,61131,Freepoint Energy Solutions LLC,B,Energy,O,IL,Retail Power Marketer,PJM,0,0,0,33387,493318,1126,0,0,0,0,0,0,33387,493318,1126
2023,61131,Freepoint Energy Solutions LLC,B,Energy,O,MD,Retail Power Marketer,PJM,0,0,0,56244,598270,559,0,0,0,0,0,0,56244,598270,559
2023,61131,Freepoint Energy Solutions LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,0,0,0,39233,411696,327,0,0,0,0,0,0,39233,411696,327
2023,61131,Freepoint Energy Solutions LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,0,0,0,7750,77123,37,0,0,0,0,0,0,7750,77123,37
2023,61131,Freepoint Energy Solutions LLC,B,Energy,O,OH,Retail Power Marketer,PJM,0,0,0,140248,2555271,4650,0,0,0,0,0,0,140248,2555271,4650
2023,61131,Freepoint Energy Solutions LLC,B,Energy,O,PA,Retail Power Marketer,PJM,0,0,0,198071,2394397,2509,0,0,0,0,0,0,198071,2394397,2509
2023,61131,Freepoint Energy Solutions LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,0,0,0,158406,1614037,2576,0,0,0,0,0,0,158406,1614037,2576
2023,61200,"Summer Energy Northeast, LLC",B,Energy,O,MA,Retail Power Marketer,ISNE,876.4,1874,302,525.7,1179,78,0,0,0,0,0,0,1402.1,3053,380
2023,61200,"Summer Energy Northeast, LLC",B,Energy,O,NH,Retail Power Marketer,ISNE,114.5,308,31,125.5,364,15,0,0,0,0,0,0,240,672,46
2023,61201,"Stream Energy Delaware, LLC",B,Energy,O,DE,Retail Power Marketer,PJM,316,2141,220,28,188,11,0,0,0,0,0,0,344,2329,231
2023,61206,Total Gas & Power North America Inc,D,Bundled,O,TX,Retail Power Marketer,ERCO,0,0,0,0,0,0,49242.3,666829,4,.,.,.,49242.3,666829,4
2023,61264,Heritage Power LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,6943,53246,3549,4594.5,39688,861,0,0,0,0,0,0,11537.5,92934,4410
2023,61265,Pogo Energy LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,27260.5,148614,13121,3.5,20,2,0,0,0,0,0,0,27264,148634,13123
2023,61283,"Palmco Power DC, LLC",B,Energy,O,DC,Retail Power Marketer,PJM,847,3160,552,164,1725,38,0,0,0,0,0,0,1011,4885,590
2023,61349,"Palmco Power DE, LLC",B,Energy,O,DE,Retail Power Marketer,PJM,482,2211,255,0,0,0,0,0,0,0,0,0,482,2211,255
2023,61353,Philadelphia Authority for Industrial Development,A,Bundled,O,PA,Municipal,PJM,.,.,.,13317.1,111737,194,13982.1,86936,8,.,.,.,27299.2,198673,202
2023,61367,South Bay Energy Corp.,B,Energy,O,IL,Retail Power Marketer,PJM,86,846,137,200,1953,85,0,0,0,0,0,0,286,2799,222
2023,61367,South Bay Energy Corp.,B,Energy,O,NJ,Retail Power Marketer,PJM,841,4915,769,3749,21211,1084,367,2066,7,0,0,0,4957,28192,1860
2023,61367,South Bay Energy Corp.,B,Energy,O,NY,Retail Power Marketer,NYIS,1757,7003,1764,7244,34919,1126,346,1688,34,0,0,0,9347,43610,2924
2023,61367,South Bay Energy Corp.,B,Energy,O,OH,Retail Power Marketer,PJM,142,1263,140,214,1948,164,0,0,0,0,0,0,356,3211,304
2023,61367,South Bay Energy Corp.,B,Energy,O,PA,Retail Power Marketer,PJM,1727,13286,1803,1431,10950,720,0,0,0,0,0,0,3158,24236,2523
2023,61431,Pioneer Community Energy,B,Energy,O,CA,Community Choice Aggregator,CISO,118645,928956,133496,66686,539981,17394,14768,135480,609,0,0,0,200099,1604417,151499
2023,61432,Central Coast Community Energy,B,Energy,O,CA,Community Choice Aggregator,CISO,181793,1734537,381115,176878,1870731,57109,104233,1148125,7318,0,0,0,462904,4753393,445542
2023,61433,San Jacinto Power,B,Energy,O,CA,Community Choice Aggregator,CISO,13698,90171,13134,5363,43977,1483,2910,28309,47,0,0,0,21971,162457,14664
2023,61462,Valley Clean Energy Alliance,B,Energy,O,CA,Community Choice Aggregator,CISO,42061,276129,54074,39280,270183,6022,17371,119391,1926,0,0,0,98712,665703,62022
2023,61471,Rancho Mirage Energy Authority,B,Energy,O,CA,Community Choice Aggregator,CISO,20063,120288,12806,8814,64589,1944,7653.5,70034,82,0,0,0,36530.5,254911,14832
2023,61475,Ava Community Energy,B,Energy,O,CA,Community Choice Aggregator,CISO,353429.3,2443549,580320,377891.2,2712719,55034,130188.4,952406,5940,0,0,0,861508.9,6108674,641294
2023,61479,"Stream Ohio Gas & Electric, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,1409,12459,1191,107,1108,69,0,0,0,0,0,0,1516,13567,1260
2023,61526,Clean Power Alliance of Southern Califor,B,Energy,O,CA,Community Choice Aggregator,CISO,702156.1,4945549,729169,487629.8,3862326,63838,182819.1,1602838,1358,0,0,0,1372605,10410713,794365
2023,61570,King City Community Power,B,Energy,O,CA,Community Choice Aggregator,CISO,1684,10727,2852,2685,18954,571,671,4680,39,0,0,0,5040,34361,3462
2023,61823,"Greenskies Renewable Energy, LLC",A,Bundled,O,CA,Behind the Meter,CISO,0,0,0,1469.4,17183,3,0,0,0,0,0,0,1469.4,17183,3
2023,61823,"Greenskies Renewable Energy, LLC",A,Bundled,O,CO,Behind the Meter,WACM,0,0,0,74.3,2036,1,0,0,0,0,0,0,74.3,2036,1
2023,61823,"Greenskies Renewable Energy, LLC",A,Bundled,O,CT,Behind the Meter,ISNE,0,0,0,3833.6,59579,29,0,0,0,0,0,0,3833.6,59579,29
2023,61823,"Greenskies Renewable Energy, LLC",A,Bundled,O,FL,Behind the Meter,GVL,0,0,0,706.5,2208,1,0,0,0,0,0,0,706.5,2208,1
2023,61823,"Greenskies Renewable Energy, LLC",A,Bundled,O,MA,Behind the Meter,ISNE,0,0,0,2121.8,28679,2,0,0,0,0,0,0,2121.8,28679,2
2023,61823,"Greenskies Renewable Energy, LLC",A,Bundled,O,NJ,Behind the Meter,PJM,0,0,0,965,32443,23,0,0,0,0,0,0,965,32443,23
2023,61823,"Greenskies Renewable Energy, LLC",A,Bundled,O,PA,Behind the Meter,PJM,0,0,0,37,532,1,0,0,0,0,0,0,37,532,1
2023,61855,"Pulse Power, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,432969.1,2532456,164038,17645.3,125762,7275,0,0,0,0,0,0,450614.4,2658218,171313
2023,61858,San Jose Clean Energy,B,Energy,O,CA,Community Choice Aggregator,CISO,239803.4,1601576,312583,254409.6,1734794,26346,46298.9,347440,43,1983.3,14913,1,542495.2,3698723,338973
2023,61920,"All American Power and Gas, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,497,1365,203,4567.8,12449,449,0,0,0,0,0,0,5064.8,13814,652
2023,61920,"All American Power and Gas, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,1038,2514,525,9833,23810,1389,0,0,0,0,0,0,10871,26324,1914
2023,61920,"All American Power and Gas, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,51,188,25,3,13,1,0,0,0,0,0,0,54,201,26
2023,61920,"All American Power and Gas, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,1321,4345,634,5941.2,21383,508,0,0,0,0,0,0,7262.2,25728,1142
2023,61922,"Pure Energy USA, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,2485,9011,1642,793,3111,256,0,0,0,0,0,0,3278,12122,1898
2023,61922,"Pure Energy USA, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,4345,12447,1969,9140,28295,601,0,0,0,0,0,0,13485,40742,2570
2023,61922,"Pure Energy USA, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,6121,16007,4076,6037,19066,272,0,0,0,0,0,0,12158,35073,4348
2023,61922,"Pure Energy USA, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,564,2029,255,81,290,15,0,0,0,0,0,0,645,2319,270
2023,61922,"Pure Energy USA, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,9958,31462,4430,4251,14321,613,0,0,0,0,0,0,14209,45783,5043
2023,61972,"SunSea Energy, LLC",B,Energy,O,DC,Retail Power Marketer,PJM,2579,9329,1924,214,772,101,0,0,0,0,0,0,2793,10101,2025
2023,61972,"SunSea Energy, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,983,3689,1856,0,0,0,0,0,0,0,0,0,983,3689,1856
2023,61972,"SunSea Energy, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,1874,6316,1306,58,192,33,0,0,0,0,0,0,1932,6508,1339
2023,61972,"SunSea Energy, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,2600,11133,2448,0.4,1,1,0,0,0,0,0,0,2600.4,11134,2449
2023,61972,"SunSea Energy, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,1026,5700,657,32.2,145,21,0,0,0,0,0,0,1058.2,5845,678
2023,62094,"SFE Energy Illinois, Inc.",B,Energy,O,IL,Retail Power Marketer,MISO,351,3462,425,7051.2,70600,1137,0,0,0,0,0,0,7402.2,74062,1562
2023,62117,"SFE Energy Texas, Inc.",D,Bundled,O,TX,Retail Power Marketer,ERCO,0,0,0,5825.1,47801,940,0,0,0,0,0,0,5825.1,47801,940
2023,62148,Powervine Energy,B,Energy,O,OH,Retail Power Marketer,PJM,1683,21537,1674,0,0,0,0,0,0,0,0,0,1683,21537,1674
2023,62148,Powervine Energy,B,Energy,O,PA,Retail Power Marketer,PJM,3315,30457,2257,0,0,0,0,0,0,0,0,0,3315,30457,2257
2023,62154,StateWise Energy Maryland LLC,B,Energy,O,MD,Retail Power Marketer,PJM,2783.2,24823,2624,23,206,3,0,0,0,0,0,0,2806.2,25029,2627
2023,62156,"Power UP Energy, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,406,1112,55,2892,8173,540,0,0,0,0,0,0,3298,9285,595
2023,62156,"Power UP Energy, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,13.3,32,7,3661,8605,237,0,0,0,0,0,0,3674.3,8637,244
2023,62156,"Power UP Energy, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,0,0,0,2814,9074,242,0,0,0,0,0,0,2814,9074,242
2023,62790,"Summer Energy Midwest, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,0,0,0,9031.2,139258,565,0,0,0,0,0,0,9031.2,139258,565
2023,62790,"Summer Energy Midwest, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,39.7,548,64,9514.8,145122,910,0,0,0,0,0,0,9554.5,145670,974
2023,62790,"Summer Energy Midwest, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,167.9,1809,53,3551.2,42747,362,0,0,0,0,0,0,3719.1,44556,415
2023,62862,Chariot Energy,D,Bundled,O,TX,Retail Power Marketer,ERCO,44865,334127,21646,1636,12804,226,.,.,.,.,.,.,46501,346931,21872
2023,62914,StateWise Energy Pennsylvania LLC,B,Energy,O,PA,Retail Power Marketer,PJM,1010.9,14369,1678,13.5,195,3,0,0,0,0,0,0,1024.4,14564,1681
2023,62952,"Southern Federal Power, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,23964.8,322997,17742,0,0,0,0,0,0,0,0,0,23964.8,322997,17742
2023,62987,Octopus Energy LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,20661.8,171124,10017,.,.,.,.,.,.,.,.,.,20661.8,171124,10017
2023,63007,First Choice Energy LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,1214.6,7352,200,249.2,1980,24,0,0,0,0,0,0,1463.8,9332,224
2023,63008,Agressive Energy LLC,B,Energy,O,IL,Retail Power Marketer,PJM,0,0,0,29524.5,431752,625,0,0,0,0,0,0,29524.5,431752,625
2023,63008,Agressive Energy LLC,B,Energy,O,MD,Retail Power Marketer,PJM,0,0,0,1043.9,11817,28,0,0,0,0,0,0,1043.9,11817,28
2023,63008,Agressive Energy LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,0,0,0,13704.4,119267,317,0,0,0,0,0,0,13704.4,119267,317
2023,63008,Agressive Energy LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,0,0,0,174768.8,1467117,5629,0,0,0,0,0,0,174768.8,1467117,5629
2023,63008,Agressive Energy LLC,B,Energy,O,OH,Retail Power Marketer,PJM,0,0,0,1513.8,21983,52,0,0,0,0,0,0,1513.8,21983,52
2023,63008,Agressive Energy LLC,B,Energy,O,PA,Retail Power Marketer,PJM,0,0,0,11360.9,157420,438,0,0,0,0,0,0,11360.9,157420,438
2023,63027,Josco Energy Corp-  NY,B,Energy,O,NY,Retail Power Marketer,NYIS,1020,5547,4179,95.8,517,283,0,0,0,0,0,0,1115.8,6064,4462
2023,63028,Josco Energy USA LLC,B,Energy,O,MD,Retail Power Marketer,PJM,0.2,1,1,0,0,0,0,0,0,0,0,0,0.2,1,1
2023,63028,Josco Energy USA LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,4.9,25,20,0,0,0,0,0,0,0,0,0,4.9,25,20
2023,63028,Josco Energy USA LLC,B,Energy,O,OH,Retail Power Marketer,PJM,1.5,14,8,0,0,0,0,0,0,0,0,0,1.5,14,8
2023,63028,Josco Energy USA LLC,B,Energy,O,PA,Retail Power Marketer,PJM,3.8,28,25,0,0,0,0,0,0,0,0,0,3.8,28,25
2023,63029,Josco Energy IL LLC,B,Energy,O,IL,Retail Power Marketer,PJM,22.9,149,93,2.8,37,13,0,0,0,0,0,0,25.7,186,106
2023,63122,"Approved Energy II, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,1,5,1,23135.5,246239,1205,0,0,0,0,0,0,23136.5,246244,1206
2023,63122,"Approved Energy II, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,82.4,579,37,41602.5,344682,3815,0,0,0,0,0,0,41684.9,345261,3852
2023,63122,"Approved Energy II, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,.,.,.,61.8,805,2,.,.,.,.,.,.,61.8,805,2
2023,63168,Median Energy Corp.,B,Energy,O,DC,Retail Power Marketer,PJM,356.9,2389,364,0,0,0,0,0,0,0,0,0,356.9,2389,364
2023,63168,Median Energy Corp.,B,Energy,O,MD,Retail Power Marketer,PJM,1876.6,11485,1840,0,0,0,0,0,.,0,0,0,1876.6,11485,1840
2023,63168,Median Energy Corp.,B,Energy,O,NJ,Retail Power Marketer,PJM,3391.6,16052,2692,0,0,0,0,0,0,0,0,0,3391.6,16052,2692
2023,63168,Median Energy Corp.,B,Energy,O,NY,Retail Power Marketer,NYIS,2378.1,12897,3081,148.5,794,155,0,0,0,0,0,0,2526.6,13691,3236
2023,63168,Median Energy Corp.,B,Energy,O,OH,Retail Power Marketer,PJM,784.2,6353,788,0.1,1,1,0,0,0,0,0,0,784.3,6354,789
2023,63169,Median Energy PA LLC,B,Energy,O,PA,Retail Power Marketer,PJM,1682.6,9575,1298,105.8,656,41,0,0,0,0,0,0,1788.4,10231,1339
2023,63232,"National Gas & Electric, LLC",B,Energy,O,MA,Retail Power Marketer,ISNE,10141.3,40377,6950,405.3,3328,87,131.8,1014,1,0,0,0,10678.4,44719,7038
2023,63232,"National Gas & Electric, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,1520.1,7886,841,66.7,385,18,0,0,0,0,0,0,1586.8,8271,859
2023,63232,"National Gas & Electric, LLC",B,Energy,O,NJ,Retail Power Marketer,NYIS,1031.5,5519,854,38.9,357,5,69.3,789,1,0,0,0,1139.7,6665,860
2023,63232,"National Gas & Electric, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,2033,12717,1456,3.2,17,1,0,0,0,0,0,0,2036.2,12734,1457
2023,63232,"National Gas & Electric, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,5542.3,37767,4577,75.1,547,23,0,0,0,0,0,0,5617.4,38314,4600
2023,63356,SmartestEnergy US LLC,B,Energy,O,CT,Retail Power Marketer,ISNE,0,0,0,73.9,645,4,0,0,0,0,0,0,73.9,645,4
2023,63356,SmartestEnergy US LLC,B,Energy,O,DC,Retail Power Marketer,PJM,0,0,0,2155.8,16217,25,0,0,0,0,0,0,2155.8,16217,25
2023,63356,SmartestEnergy US LLC,B,Energy,O,DE,Retail Power Marketer,PJM,0,0,0,2470,28818,33,0,0,0,0,0,0,2470,28818,33
2023,63356,SmartestEnergy US LLC,B,Energy,O,IL,Retail Power Marketer,PJM,0,0,0,7076.6,100790,144,0,0,0,0,0,0,7076.6,100790,144
2023,63356,SmartestEnergy US LLC,B,Energy,O,MA,Retail Power Marketer,ISNE,0,0,0,233.8,1631,2,0,0,0,0,0,0,233.8,1631,2
2023,63356,SmartestEnergy US LLC,B,Energy,O,MD,Retail Power Marketer,PJM,0,0,0,6845.6,62241,115,0,0,0,0,0,0,6845.6,62241,115
